id,market,base,quote,granularity,start,o,h,l,c,v
3013,1,2,1,DAILY,"2021-10-10 00:00:00",54683.090000000000000000000000000000,57833.230000000000000000000000000000,54411.540000000000000000000000000000,57487.440000000000000000000000000000,13422.420818150000000000000000000000
3014,1,2,1,DAILY,"2021-10-09 00:00:00",54963.290000000000000000000000000000,56545.240000000000000000000000000000,54112.950000000000000000000000000000,54690.530000000000000000000000000000,9370.191238200000000000000000000000
3015,1,2,1,DAILY,"2021-10-08 00:00:00",53965.180000000000000000000000000000,55500.000000000000000000000000000000,53675.000000000000000000000000000000,54962.290000000000000000000000000000,7123.055124040000000000000000000000
3016,1,2,1,DAILY,"2021-10-07 00:00:00",53805.460000000000000000000000000000,56113.000000000000000000000000000000,53634.410000000000000000000000000000,53963.820000000000000000000000000000,12416.901990600000000000000000000000
3017,1,2,1,DAILY,"2021-10-06 00:00:00",55346.950000000000000000000000000000,55356.850000000000000000000000000000,53379.000000000000000000000000000000,53797.820000000000000000000000000000,15820.834176330000000000000000000000
3018,1,2,1,DAILY,"2021-10-05 00:00:00",51499.770000000000000000000000000000,55757.110000000000000000000000000000,50416.010000000000000000000000000000,55339.480000000000000000000000000000,25869.649259980000000000000000000000
3019,1,2,1,DAILY,"2021-10-04 00:00:00",49244.130000000000000000000000000000,51906.230000000000000000000000000000,49057.180000000000000000000000000000,51493.990000000000000000000000000000,17828.597266580000000000000000000000
3020,1,2,1,DAILY,"2021-10-03 00:00:00",48233.990000000000000000000000000000,49505.000000000000000000000000000000,46916.700000000000000000000000000000,49245.540000000000000000000000000000,13938.641829710000000000000000000000
3021,1,2,1,DAILY,"2021-10-02 00:00:00",47663.740000000000000000000000000000,49300.000000000000000000000000000000,47120.110000000000000000000000000000,48233.990000000000000000000000000000,7989.259258920000000000000000000000
3022,1,2,1,DAILY,"2021-10-01 00:00:00",48165.760000000000000000000000000000,48359.330000000000000000000000000000,47451.000000000000000000000000000000,47657.690000000000000000000000000000,7262.634421430000000000000000000000
3023,1,2,1,DAILY,"2021-09-30 00:00:00",43828.890000000000000000000000000000,48500.000000000000000000000000000000,43287.440000000000000000000000000000,48165.760000000000000000000000000000,20095.331555680000000000000000000000
3024,1,2,1,DAILY,"2021-09-29 00:00:00",41519.110000000000000000000000000000,44110.170000000000000000000000000000,41409.670000000000000000000000000000,43824.430000000000000000000000000000,12835.983810100000000000000000000000
3025,1,2,1,DAILY,"2021-09-28 00:00:00",41030.190000000000000000000000000000,42638.990000000000000000000000000000,40750.120000000000000000000000000000,41522.160000000000000000000000000000,10303.301523120000000000000000000000
3026,1,2,1,DAILY,"2021-09-27 00:00:00",42166.310000000000000000000000000000,42780.000000000000000000000000000000,40897.700000000000000000000000000000,41026.070000000000000000000000000000,10491.813630450000000000000000000000
3027,1,2,1,DAILY,"2021-09-26 00:00:00",43172.170000000000000000000000000000,44366.960000000000000000000000000000,42111.000000000000000000000000000000,42171.760000000000000000000000000000,10094.770998060000000000000000000000
3028,1,2,1,DAILY,"2021-09-25 00:00:00",42705.510000000000000000000000000000,43937.000000000000000000000000000000,40803.000000000000000000000000000000,43178.020000000000000000000000000000,9971.645452130000000000000000000000
3029,1,2,1,DAILY,"2021-09-24 00:00:00",42848.440000000000000000000000000000,42998.760000000000000000000000000000,41675.000000000000000000000000000000,42705.510000000000000000000000000000,7383.323902610000000000000000000000
3030,1,2,1,DAILY,"2021-09-23 00:00:00",44896.550000000000000000000000000000,45200.000000000000000000000000000000,40683.290000000000000000000000000000,42848.920000000000000000000000000000,22451.577114620000000000000000000000
3031,1,2,1,DAILY,"2021-09-22 00:00:00",43575.190000000000000000000000000000,45000.000000000000000000000000000000,43096.730000000000000000000000000000,44897.590000000000000000000000000000,13446.874686840000000000000000000000
3032,1,2,1,DAILY,"2021-09-21 00:00:00",40736.810000000000000000000000000000,44035.440000000000000000000000000000,40570.420000000000000000000000000000,43575.100000000000000000000000000000,19462.538651570000000000000000000000
3033,1,2,1,DAILY,"2021-09-20 00:00:00",43007.690000000000000000000000000000,43639.880000000000000000000000000000,39600.000000000000000000000000000000,40719.600000000000000000000000000000,27275.338182490000000000000000000000
3034,1,2,1,DAILY,"2021-09-19 00:00:00",47253.710000000000000000000000000000,47358.920000000000000000000000000000,42500.000000000000000000000000000000,43012.970000000000000000000000000000,27706.676361620000000000000000000000
3035,1,2,1,DAILY,"2021-09-18 00:00:00",48309.860000000000000000000000000000,48379.190000000000000000000000000000,46850.870000000000000000000000000000,47255.920000000000000000000000000000,7086.346262360000000000000000000000
3036,1,2,1,DAILY,"2021-09-17 00:00:00",47306.870000000000000000000000000000,48825.620000000000000000000000000000,47050.000000000000000000000000000000,48314.560000000000000000000000000000,7491.034492370000000000000000000000
3037,1,2,1,DAILY,"2021-09-16 00:00:00",47753.150000000000000000000000000000,48176.640000000000000000000000000000,46752.670000000000000000000000000000,47303.500000000000000000000000000000,9088.569564530000000000000000000000
3038,1,2,1,DAILY,"2021-09-15 00:00:00",48144.030000000000000000000000000000,48499.990000000000000000000000000000,47020.820000000000000000000000000000,47753.160000000000000000000000000000,11739.279666290000000000000000000000
3039,1,2,1,DAILY,"2021-09-14 00:00:00",47127.810000000000000000000000000000,48475.000000000000000000000000000000,46705.000000000000000000000000000000,48148.120000000000000000000000000000,12139.842066280000000000000000000000
3040,1,2,1,DAILY,"2021-09-13 00:00:00",44953.230000000000000000000000000000,47274.920000000000000000000000000000,44679.920000000000000000000000000000,47127.220000000000000000000000000000,12644.164353580000000000000000000000
3041,1,2,1,DAILY,"2021-09-12 00:00:00",46027.800000000000000000000000000000,46900.000000000000000000000000000000,43465.000000000000000000000000000000,44947.720000000000000000000000000000,15015.302897120000000000000000000000
3042,1,2,1,DAILY,"2021-09-11 00:00:00",45173.660000000000000000000000000000,46462.980000000000000000000000000000,44754.310000000000000000000000000000,46024.230000000000000000000000000000,6499.858217490000000000000000000000
3043,1,2,1,DAILY,"2021-09-10 00:00:00",44850.370000000000000000000000000000,45989.940000000000000000000000000000,44730.290000000000000000000000000000,45171.830000000000000000000000000000,6207.383370040000000000000000000000
3044,1,2,1,DAILY,"2021-09-09 00:00:00",46396.260000000000000000000000000000,47040.760000000000000000000000000000,44140.480000000000000000000000000000,44851.450000000000000000000000000000,14905.547953410000000000000000000000
3045,1,2,1,DAILY,"2021-09-08 00:00:00",46059.940000000000000000000000000000,47400.000000000000000000000000000000,45511.820000000000000000000000000000,46400.000000000000000000000000000000,13594.646334030000000000000000000000
3046,1,2,1,DAILY,"2021-09-07 00:00:00",46894.490000000000000000000000000000,47381.470000000000000000000000000000,44423.490000000000000000000000000000,46060.360000000000000000000000000000,19624.550931170000000000000000000000
3047,1,2,1,DAILY,"2021-09-06 00:00:00",52698.800000000000000000000000000000,52944.960000000000000000000000000000,42830.770000000000000000000000000000,46894.500000000000000000000000000000,29022.815351000000000000000000000000
3048,1,2,1,DAILY,"2021-09-05 00:00:00",51789.170000000000000000000000000000,52802.030000000000000000000000000000,51020.080000000000000000000000000000,52698.810000000000000000000000000000,9571.754711360000000000000000000000
3049,1,2,1,DAILY,"2021-09-04 00:00:00",49944.890000000000000000000000000000,51907.080000000000000000000000000000,49500.000000000000000000000000000000,51789.170000000000000000000000000000,7743.934723080000000000000000000000
3050,1,2,1,DAILY,"2021-09-03 00:00:00",50025.000000000000000000000000000000,50558.750000000000000000000000000000,49400.000000000000000000000000000000,49942.980000000000000000000000000000,7595.488164990000000000000000000000
3051,1,2,1,DAILY,"2021-09-02 00:00:00",49279.380000000000000000000000000000,51064.440000000000000000000000000000,48349.660000000000000000000000000000,50025.000000000000000000000000000000,14577.226218790000000000000000000000
3052,1,2,1,DAILY,"2021-09-01 00:00:00",48834.270000000000000000000000000000,50392.190000000000000000000000000000,48620.730000000000000000000000000000,49279.370000000000000000000000000000,14120.382640700000000000000000000000
3053,1,2,1,DAILY,"2021-08-31 00:00:00",47110.330000000000000000000000000000,49125.000000000000000000000000000000,46537.620000000000000000000000000000,48839.860000000000000000000000000000,13010.838394780000000000000000000000
3054,1,2,1,DAILY,"2021-08-30 00:00:00",46996.800000000000000000000000000000,48259.680000000000000000000000000000,46708.930000000000000000000000000000,47112.500000000000000000000000000000,12919.439702120000000000000000000000
3055,1,2,1,DAILY,"2021-08-29 00:00:00",48802.580000000000000000000000000000,48906.510000000000000000000000000000,46866.000000000000000000000000000000,46993.710000000000000000000000000000,12249.237414950000000000000000000000
3056,1,2,1,DAILY,"2021-08-28 00:00:00",48942.890000000000000000000000000000,49667.100000000000000000000000000000,47801.000000000000000000000000000000,48802.580000000000000000000000000000,6935.095110060000000000000000000000
3057,1,2,1,DAILY,"2021-08-27 00:00:00",49081.080000000000000000000000000000,49309.830000000000000000000000000000,48370.000000000000000000000000000000,48942.940000000000000000000000000000,4895.701913190000000000000000000000
3058,1,2,1,DAILY,"2021-08-26 00:00:00",46851.470000000000000000000000000000,49185.120000000000000000000000000000,46361.010000000000000000000000000000,49077.570000000000000000000000000000,8924.122476550000000000000000000000
3059,1,2,1,DAILY,"2021-08-25 00:00:00",48991.570000000000000000000000000000,49365.100000000000000000000000000000,46315.480000000000000000000000000000,46851.470000000000000000000000000000,11651.343738530000000000000000000000
3060,1,2,1,DAILY,"2021-08-24 00:00:00",47682.450000000000000000000000000000,49277.000000000000000000000000000000,47122.020000000000000000000000000000,48987.330000000000000000000000000000,9289.231771090000000000000000000000
